,SP_m,SP_sd,SP_t,accuracy,drift_m,drift_sd,drift_t,ndt,participant,rt,threshold,trial,onset
992,-0.1,0.1,0.4816089503237625,1,2,1.2,2.5432568259268744,0.3,1,0.49,1.2,993,9930
993,-0.1,0.1,0.4573191123424072,1,2,1.2,2.4454383108129294,0.3,1,0.451,1.2,994,9940
994,-0.1,0.1,0.432967089100321,1,2,1.2,1.863188849618024,0.3,1,0.369,1.2,995,9950
995,-0.1,0.1,0.475799304708989,1,2,1.2,0.5922785147828356,0.3,1,0.81,1.2,996,9960
996,-0.1,0.1,0.4915805649801044,1,2,1.2,2.847856671269249,0.3,1,0.523,1.2,997,9970
997,-0.1,0.1,0.473402940710997,1,2,1.2,0.9539872427139696,0.3,1,0.5820000000000001,1.2,998,9980
998,-0.1,0.1,0.4483177958068592,1,2,1.2,1.6218596425810126,0.3,1,0.469,1.2,999,9990
999,-0.1,0.1,0.4948131618708515,1,2,1.2,0.7654003318381191,0.3,1,0.364,1.2,1000,10000
1000,-0.1,0.1,0.4165377257010906,1,2,1.2,0.2903240517857621,0.3,1,1.3030000000000002,1.2,1001,10010
1001,-0.1,0.1,0.5138310614036203,1,2,1.2,2.1123362687510983,0.3,1,0.604,1.2,1002,10020
1002,-0.1,0.1,0.5057745913417995,1,2,1.2,2.9000581428890344,0.3,1,0.48700000000000004,1.2,1003,10030
1003,-0.1,0.1,0.4532246154309397,1,2,1.2,0.6698007116820557,0.3,1,0.63,1.2,1004,10040
1004,-0.1,0.1,0.4946343685154139,1,2,1.2,1.4686468567118065,0.3,1,0.525,1.2,1005,10050
1005,-0.1,0.1,0.4438015056528828,1,2,1.2,1.0915560650350344,0.3,1,0.42100000000000004,1.2,1006,10060
1006,-0.1,0.1,0.4791578679498575,1,2,1.2,3.064155648399179,0.3,1,0.47200000000000003,1.2,1007,10070
1007,-0.1,0.1,0.4198639821050032,1,2,1.2,4.783501157876307,0.3,1,0.39899999999999997,1.2,1008,10080
1008,-0.1,0.1,0.3898724719097966,1,2,1.2,0.7106487524309004,0.3,1,0.782,1.2,1009,10090
1009,-0.1,0.1,0.4482333064895649,1,2,1.2,1.3399715731592199,0.3,1,0.463,1.2,1010,10100
1010,-0.1,0.1,0.4822676055528058,0,2,1.2,2.4610261141870065,0.3,1,0.5700000000000001,1.2,1011,10110
1011,-0.1,0.1,0.43601716370849,1,2,1.2,3.832141622213413,0.3,1,0.501,1.2,1012,10120
1012,-0.1,0.1,0.4248686317623497,1,2,1.2,1.9926078692562237,0.3,1,0.649,1.2,1013,10130
1013,-0.1,0.1,0.4316063317357988,1,2,1.2,2.4455915314396464,0.3,1,0.8520000000000001,1.2,1014,10140
1014,-0.1,0.1,0.4678909611680006,1,2,1.2,1.8570218937627947,0.3,1,0.355,1.2,1015,10150
1015,-0.1,0.1,0.4058540336727463,1,2,1.2,2.8179760792762867,0.3,1,0.42700000000000005,1.2,1016,10160
1016,-0.1,0.1,0.5377995011287178,1,2,1.2,3.4953562146485186,0.3,1,0.424,1.2,1017,10170
1017,-0.1,0.1,0.43898990718300096,1,2,1.2,2.1563488873984884,0.3,1,0.6,1.2,1018,10180
1018,-0.1,0.1,0.5341762580768714,0,2,1.2,1.4057199277757224,0.3,1,0.44299999999999995,1.2,1019,10190
1019,-0.1,0.1,0.3979422806080273,1,2,1.2,0.7671546597460843,0.3,1,0.515,1.2,1020,10200
1020,-0.1,0.1,0.3875350805489247,1,2,1.2,1.9623378802825255,0.3,1,1.028,1.2,1021,10210
1021,-0.1,0.1,0.4814352273610831,1,2,1.2,4.126210928473337,0.3,1,0.389,1.2,1022,10220
1022,-0.1,0.1,0.5002385672839985,1,2,1.2,1.6588349601274146,0.3,1,0.489,1.2,1023,10230
1023,-0.1,0.1,0.4765718358662746,1,2,1.2,2.6630200838930116,0.3,1,0.386,1.2,1024,10240
1024,-0.1,0.1,0.4405280576932529,0,2,1.2,0.848014647743421,0.3,1,0.6839999999999999,1.2,1025,10250
1025,-0.1,0.1,0.4398106341601751,0,2,1.2,2.9828981048353045,0.3,1,0.491,1.2,1026,10260
1026,-0.1,0.1,0.4834769517673537,1,2,1.2,-0.21592292774237265,0.3,1,0.494,1.2,1027,10270
1027,-0.1,0.1,0.44946271649064057,1,2,1.2,3.702449328490184,0.3,1,0.499,1.2,1028,10280
1028,-0.1,0.1,0.410485927302113,1,2,1.2,2.741189656677109,0.3,1,0.723,1.2,1029,10290
1029,-0.1,0.1,0.509880689395575,1,2,1.2,2.9656952837102266,0.3,1,0.617,1.2,1030,10300
1030,-0.1,0.1,0.3967432272621249,1,2,1.2,1.021528892319552,0.3,1,1.156,1.2,1031,10310
1031,-0.1,0.1,0.4069421240475632,1,2,1.2,1.6816753431869451,0.3,1,0.595,1.2,1032,10320
1032,-0.1,0.1,0.5314667321360278,1,2,1.2,3.3794154909109944,0.3,1,0.41700000000000004,1.2,1033,10330
1033,-0.1,0.1,0.4562518120913646,0,2,1.2,2.54387960450018,0.3,1,0.8180000000000001,1.2,1034,10340
1034,-0.1,0.1,0.43938028439992105,1,2,1.2,0.20820050620376465,0.3,1,0.77,1.2,1035,10350
1035,-0.1,0.1,0.4680141893690263,1,2,1.2,1.4719582945802578,0.3,1,0.76,1.2,1036,10360
1036,-0.1,0.1,0.4579767128123301,0,2,1.2,0.14934926899544654,0.3,1,0.992,1.2,1037,10370
1037,-0.1,0.1,0.5081327675963769,1,2,1.2,3.6763159268479373,0.3,1,0.47100000000000003,1.2,1038,10380
1038,-0.1,0.1,0.4644185646419692,1,2,1.2,0.8140083307160944,0.3,1,0.722,1.2,1039,10390
1039,-0.1,0.1,0.46469497103633,1,2,1.2,2.24408223795227,0.3,1,0.821,1.2,1040,10400
1040,-0.1,0.1,0.4430981599062315,1,2,1.2,1.9766916358386923,0.3,1,0.375,1.2,1041,10410
1041,-0.1,0.1,0.4543653011290094,1,2,1.2,2.6078842762677232,0.3,1,0.469,1.2,1042,10420
1042,-0.1,0.1,0.43240892047873614,1,2,1.2,2.102720617401697,0.3,1,0.343,1.2,1043,10430
1043,-0.1,0.1,0.4600979249075011,0,2,1.2,0.6176159305476923,0.3,1,0.441,1.2,1044,10440
1044,-0.1,0.1,0.42787431159386535,0,2,1.2,1.6493096474435038,0.3,1,0.414,1.2,1045,10450
1045,-0.1,0.1,0.4768115160675656,1,2,1.2,1.16112592405059,0.3,1,1.1640000000000001,1.2,1046,10460
1046,-0.1,0.1,0.4435573139329145,1,2,1.2,3.7665056952208733,0.3,1,0.603,1.2,1047,10470
1047,-0.1,0.1,0.4818865290652078,1,2,1.2,3.2111538777978827,0.3,1,0.363,1.2,1048,10480
1048,-0.1,0.1,0.3886109463737855,1,2,1.2,0.05939138636616038,0.3,1,0.7969999999999999,1.2,1049,10490
1049,-0.1,0.1,0.4680740567277972,1,2,1.2,1.6480617534748905,0.3,1,0.5710000000000001,1.2,1050,10500
1050,-0.1,0.1,0.44532640435684817,1,2,1.2,2.485255810893657,0.3,1,0.41700000000000004,1.2,1051,10510
1051,-0.1,0.1,0.457662576551709,1,2,1.2,3.3770979878224834,0.3,1,0.368,1.2,1052,10520
1052,-0.1,0.1,0.4493383299497664,0,2,1.2,0.2909886335630483,0.3,1,0.5379999999999999,1.2,1053,10530
1053,-0.1,0.1,0.40835644758506695,1,2,1.2,1.9578144720366,0.3,1,0.397,1.2,1054,10540
1054,-0.1,0.1,0.4816590574026566,1,2,1.2,1.8758288290848548,0.3,1,0.374,1.2,1055,10550
1055,-0.1,0.1,0.498718485571017,0,2,1.2,2.4060386440476558,0.3,1,0.453,1.2,1056,10560
1056,-0.1,0.1,0.481027562006591,1,2,1.2,1.0181736885824,0.3,1,0.5469999999999999,1.2,1057,10570
1057,-0.1,0.1,0.4701698819449577,1,2,1.2,2.150844958024632,0.3,1,0.402,1.2,1058,10580
1058,-0.1,0.1,0.4862281359752041,0,2,1.2,-0.21284688668531795,0.3,1,0.5870000000000001,1.2,1059,10590
1059,-0.1,0.1,0.4788682694567767,1,2,1.2,0.6706737794060553,0.3,1,0.821,1.2,1060,10600
1060,-0.1,0.1,0.4337230146747271,1,2,1.2,4.310724762413251,0.3,1,0.382,1.2,1061,10610
1061,-0.1,0.1,0.4924267857101412,1,2,1.2,1.3809991244612774,0.3,1,0.5860000000000001,1.2,1062,10620
1062,-0.1,0.1,0.4611350645155265,1,2,1.2,0.6123400069792864,0.3,1,0.5329999999999999,1.2,1063,10630
1063,-0.1,0.1,0.5160031154290351,1,2,1.2,3.377387618421252,0.3,1,0.485,1.2,1064,10640
1064,-0.1,0.1,0.5619916373780273,0,2,1.2,0.3596119836910232,0.3,1,0.6920000000000001,1.2,1065,10650
1065,-0.1,0.1,0.4203422895471991,0,2,1.2,1.7876235907848783,0.3,1,0.737,1.2,1066,10660
1066,-0.1,0.1,0.4496451182464467,1,2,1.2,2.9487059570895227,0.3,1,0.8420000000000001,1.2,1067,10670
1067,-0.1,0.1,0.4844739007940113,1,2,1.2,1.7668083172637932,0.3,1,0.769,1.2,1068,10680
1068,-0.1,0.1,0.4826746922898409,1,2,1.2,4.179745819394028,0.3,1,0.386,1.2,1069,10690
1069,-0.1,0.1,0.4087995922675324,1,2,1.2,2.8701125825500515,0.3,1,0.655,1.2,1070,10700
1070,-0.1,0.1,0.4258300552681812,1,2,1.2,3.037539354866525,0.3,1,0.456,1.2,1071,10710
1071,-0.1,0.1,0.5022860105153684,1,2,1.2,2.553290853614933,0.3,1,0.62,1.2,1072,10720
1072,-0.1,0.1,0.4667655448676452,1,2,1.2,3.7160540657278323,0.3,1,0.473,1.2,1073,10730
1073,-0.1,0.1,0.4644804137338255,1,2,1.2,3.0393895581299555,0.3,1,0.556,1.2,1074,10740
1074,-0.1,0.1,0.4919102132953744,0,2,1.2,0.9715794754729368,0.3,1,0.466,1.2,1075,10750
1075,-0.1,0.1,0.5018817079299489,1,2,1.2,3.1934469012852515,0.3,1,0.38299999999999995,1.2,1076,10760
1076,-0.1,0.1,0.4440158068602639,1,2,1.2,2.510274168459448,0.3,1,0.5800000000000001,1.2,1077,10770
1077,-0.1,0.1,0.5097430004761917,1,2,1.2,2.7939527278814364,0.3,1,0.495,1.2,1078,10780
1078,-0.1,0.1,0.44930495397851256,0,2,1.2,-0.5137220486145737,0.3,1,0.455,1.2,1079,10790
1079,-0.1,0.1,0.4386858188259195,0,2,1.2,1.0627283590445409,0.3,1,0.5710000000000001,1.2,1080,10800
1080,-0.1,0.1,0.3862494698556272,1,2,1.2,2.8459388545655546,0.3,1,0.821,1.2,1081,10810
1081,-0.1,0.1,0.4674066755261003,0,2,1.2,0.044847993063393383,0.3,1,0.53,1.2,1082,10820
1082,-0.1,0.1,0.4413373078539004,1,2,1.2,0.7541437180809762,0.3,1,0.395,1.2,1083,10830
1083,-0.1,0.1,0.4847250166910491,1,2,1.2,2.879953243180588,0.3,1,0.441,1.2,1084,10840
1084,-0.1,0.1,0.46348543486262106,1,2,1.2,1.1948659503205676,0.3,1,0.483,1.2,1085,10850
1085,-0.1,0.1,0.4961769154152181,0,2,1.2,0.7859187930572136,0.3,1,0.521,1.2,1086,10860
1086,-0.1,0.1,0.4635005908973693,1,2,1.2,2.568650777357385,0.3,1,0.361,1.2,1087,10870
1087,-0.1,0.1,0.502299949404704,1,2,1.2,3.7889145589712725,0.3,1,0.491,1.2,1088,10880
1088,-0.1,0.1,0.4540724198283584,1,2,1.2,2.1130628211542937,0.3,1,0.52,1.2,1089,10890
1089,-0.1,0.1,0.5200701779771321,1,2,1.2,3.1787041769384228,0.3,1,0.389,1.2,1090,10900
1090,-0.1,0.1,0.4538772234722505,1,2,1.2,1.1113812965582943,0.3,1,0.5,1.2,1091,10910
1091,-0.1,0.1,0.476373549652885,1,2,1.2,3.4936432210013577,0.3,1,0.37799999999999995,1.2,1092,10920
1092,-0.1,0.1,0.4384840057904238,1,2,1.2,2.8643745897902995,0.3,1,0.522,1.2,1093,10930
1093,-0.1,0.1,0.4300805501073252,1,2,1.2,3.3100486524200887,0.3,1,0.5509999999999999,1.2,1094,10940
1094,-0.1,0.1,0.4351149562427988,0,2,1.2,-1.0481438894371018,0.3,1,0.4,1.2,1095,10950
1095,-0.1,0.1,0.4467072941239023,1,2,1.2,2.0917635596905484,0.3,1,0.8859999999999999,1.2,1096,10960
1096,-0.1,0.1,0.4749794647205234,1,2,1.2,1.5180146176974298,0.3,1,2.205,1.2,1097,10970
1097,-0.1,0.1,0.4735707493820922,1,2,1.2,3.2276378878548866,0.3,1,0.72,1.2,1098,10980
1098,-0.1,0.1,0.4484553716938801,1,2,1.2,3.5518364049706586,0.3,1,0.623,1.2,1099,10990
1099,-0.1,0.1,0.4910899095677191,1,2,1.2,3.8995232746124455,0.3,1,0.47100000000000003,1.2,1100,11000
1100,-0.1,0.1,0.472586729283406,1,2,1.2,3.336651263207465,0.3,1,0.7140000000000001,1.2,1101,11010
1101,-0.1,0.1,0.5369616299619488,1,2,1.2,2.6278135054432026,0.3,1,0.515,1.2,1102,11020
1102,-0.1,0.1,0.44849055310903535,1,2,1.2,0.7049766344272209,0.3,1,2.111,1.2,1103,11030
1103,-0.1,0.1,0.3746158583189092,0,2,1.2,-0.16478508458890095,0.3,1,0.37200000000000005,1.2,1104,11040
1104,-0.1,0.1,0.4264768792245406,0,2,1.2,1.6573423697505296,0.3,1,0.43799999999999994,1.2,1105,11050
1105,-0.1,0.1,0.3995148223407435,0,2,1.2,-0.8303888329632634,0.3,1,0.436,1.2,1106,11060
1106,-0.1,0.1,0.4768097875063932,1,2,1.2,3.2459612432479794,0.3,1,0.42,1.2,1107,11070
1107,-0.1,0.1,0.468073095666233,0,2,1.2,-0.5708639809880749,0.3,1,0.36700000000000005,1.2,1108,11080
1108,-0.1,0.1,0.4080241171800906,1,2,1.2,2.5668808229045568,0.3,1,0.483,1.2,1109,11090
1109,-0.1,0.1,0.4709115602975246,1,2,1.2,1.4885995789064423,0.3,1,0.442,1.2,1110,11100
1110,-0.1,0.1,0.5157151215492077,1,2,1.2,3.785868996692571,0.3,1,0.642,1.2,1111,11110
1111,-0.1,0.1,0.4291870044166696,1,2,1.2,1.9467870640940048,0.3,1,0.6920000000000001,1.2,1112,11120
1112,-0.1,0.1,0.4671025852016482,1,2,1.2,0.35289663554526274,0.3,1,0.418,1.2,1113,11130
1113,-0.1,0.1,0.4501915473823657,1,2,1.2,2.2327571105623134,0.3,1,0.6890000000000001,1.2,1114,11140
1114,-0.1,0.1,0.4775566632624825,1,2,1.2,2.271168035811685,0.3,1,0.519,1.2,1115,11150
1115,-0.1,0.1,0.4822169456256271,1,2,1.2,2.101933937794004,0.3,1,0.523,1.2,1116,11160
1116,-0.1,0.1,0.4573393279293793,0,2,1.2,1.4586316677530602,0.3,1,0.696,1.2,1117,11170
1117,-0.1,0.1,0.40228582911052346,1,2,1.2,3.276385074779407,0.3,1,0.419,1.2,1118,11180
1118,-0.1,0.1,0.4757868545145934,1,2,1.2,3.0660039859637296,0.3,1,0.504,1.2,1119,11190
1119,-0.1,0.1,0.482101306846816,1,2,1.2,2.441606340490325,0.3,1,0.385,1.2,1120,11200
1120,-0.1,0.1,0.42976603772781374,1,2,1.2,1.7311347339733811,0.3,1,0.813,1.2,1121,11210
1121,-0.1,0.1,0.4744214891227178,1,2,1.2,3.1795222166897013,0.3,1,0.475,1.2,1122,11220
1122,-0.1,0.1,0.4893932775949353,1,2,1.2,1.2120673220394098,0.3,1,0.5700000000000001,1.2,1123,11230
1123,-0.1,0.1,0.4784116672822162,1,2,1.2,2.9188397684344367,0.3,1,0.447,1.2,1124,11240
1124,-0.1,0.1,0.4153450876167801,1,2,1.2,2.521082983169502,0.3,1,0.505,1.2,1125,11250
1125,-0.1,0.1,0.4562405464505999,1,2,1.2,-0.48054074521946705,0.3,1,0.512,1.2,1126,11260
1126,-0.1,0.1,0.4037474987219089,1,2,1.2,2.264250020690168,0.3,1,0.7559999999999999,1.2,1127,11270
1127,-0.1,0.1,0.4675778851638428,1,2,1.2,2.4980513061768987,0.3,1,0.5469999999999999,1.2,1128,11280
1128,-0.1,0.1,0.38620727154021744,1,2,1.2,3.0198278519297546,0.3,1,0.40299999999999997,1.2,1129,11290
1129,-0.1,0.1,0.4860338373839028,1,2,1.2,2.1038296257138898,0.3,1,0.478,1.2,1130,11300
1130,-0.1,0.1,0.5119366521269871,1,2,1.2,2.2254438738816167,0.3,1,0.579,1.2,1131,11310
1131,-0.1,0.1,0.4682428596384202,1,2,1.2,1.1938898001186051,0.3,1,0.8109999999999999,1.2,1132,11320
1132,-0.1,0.1,0.4515599723915076,1,2,1.2,4.441622396202026,0.3,1,0.48200000000000004,1.2,1133,11330
1133,-0.1,0.1,0.44650506610676793,1,2,1.2,3.7595044186124134,0.3,1,0.451,1.2,1134,11340
1134,-0.1,0.1,0.5119899541781987,1,2,1.2,1.0745261517776772,0.3,1,0.522,1.2,1135,11350
1135,-0.1,0.1,0.4536676756455849,1,2,1.2,2.175869902953416,0.3,1,0.745,1.2,1136,11360
1136,-0.1,0.1,0.44123664751123787,1,2,1.2,1.7588306325537644,0.3,1,0.603,1.2,1137,11370
1137,-0.1,0.1,0.4525305749932912,1,2,1.2,0.5412335301285081,0.3,1,0.503,1.2,1138,11380
1138,-0.1,0.1,0.4812838912385836,1,2,1.2,2.854977718511929,0.3,1,0.38,1.2,1139,11390
1139,-0.1,0.1,0.5014894057442598,1,2,1.2,1.8951739707173432,0.3,1,0.631,1.2,1140,11400
1140,-0.1,0.1,0.4599988916685197,1,2,1.2,1.712343223151369,0.3,1,0.579,1.2,1141,11410
1141,-0.1,0.1,0.4417860386218511,1,2,1.2,1.9424698100247475,0.3,1,0.413,1.2,1142,11420
1142,-0.1,0.1,0.4594655072103338,1,2,1.2,3.644045706240992,0.3,1,0.458,1.2,1143,11430
1143,-0.1,0.1,0.4656826130921228,1,2,1.2,2.0444630628828566,0.3,1,0.6579999999999999,1.2,1144,11440
1144,-0.1,0.1,0.4507251110701146,1,2,1.2,3.2362794920588303,0.3,1,0.5379999999999999,1.2,1145,11450
1145,-0.1,0.1,0.449539433009163,1,2,1.2,3.1970162820438564,0.3,1,0.425,1.2,1146,11460
1146,-0.1,0.1,0.4844126937459584,1,2,1.2,4.897940895924781,0.3,1,0.4,1.2,1147,11470
1147,-0.1,0.1,0.509301885098091,1,2,1.2,3.1554219862049657,0.3,1,0.524,1.2,1148,11480
1148,-0.1,0.1,0.4710535026760546,0,2,1.2,2.4127146733010343,0.3,1,0.4,1.2,1149,11490
1149,-0.1,0.1,0.4074778090502557,1,2,1.2,0.013025543606144607,0.3,1,0.7989999999999999,1.2,1150,11500
1150,-0.1,0.1,0.4850527764552346,1,2,1.2,3.657837925103242,0.3,1,0.563,1.2,1151,11510
1151,-0.1,0.1,0.466175809233346,1,2,1.2,4.44727600567826,0.3,1,0.501,1.2,1152,11520
1152,-0.1,0.1,0.472537052775856,1,2,1.2,2.252210843674756,0.3,1,0.405,1.2,1153,11530
1153,-0.1,0.1,0.4234149170582217,0,2,1.2,-0.4454946974367817,0.3,1,0.47200000000000003,1.2,1154,11540
1154,-0.1,0.1,0.4290078285341317,1,2,1.2,3.3104402514614435,0.3,1,0.509,1.2,1155,11550
1155,-0.1,0.1,0.507336018852386,1,2,1.2,2.359794722303955,0.3,1,0.468,1.2,1156,11560
1156,-0.1,0.1,0.5743783449230566,0,2,1.2,0.2969404636164126,0.3,1,0.474,1.2,1157,11570
1157,-0.1,0.1,0.4815568019079217,1,2,1.2,2.091710108014488,0.3,1,1.774,1.2,1158,11580
1158,-0.1,0.1,0.3566133399261241,1,2,1.2,0.021401333737961936,0.3,1,0.657,1.2,1159,11590
1159,-0.1,0.1,0.5151557036040961,1,2,1.2,2.255665260412154,0.3,1,0.368,1.2,1160,11600
1160,-0.1,0.1,0.4382549884466457,1,2,1.2,3.306711017638177,0.3,1,0.5660000000000001,1.2,1161,11610
1161,-0.1,0.1,0.4547418123790401,1,2,1.2,2.063910464792679,0.3,1,1.11,1.2,1162,11620
1162,-0.1,0.1,0.4558548310354781,1,2,1.2,1.471231876730285,0.3,1,1.54,1.2,1163,11630
1163,-0.1,0.1,0.4905514665132173,1,2,1.2,0.7268876193577336,0.3,1,0.6659999999999999,1.2,1164,11640
1164,-0.1,0.1,0.4021890011125779,0,2,1.2,2.2910580096211066,0.3,1,0.49700000000000005,1.2,1165,11650
1165,-0.1,0.1,0.587476069196088,1,2,1.2,2.0491804900062336,0.3,1,0.402,1.2,1166,11660
1166,-0.1,0.1,0.44377178726924205,1,2,1.2,3.107693497352153,0.3,1,0.8160000000000001,1.2,1167,11670
1167,-0.1,0.1,0.5105396797535131,1,2,1.2,0.5997965983120659,0.3,1,0.534,1.2,1168,11680
1168,-0.1,0.1,0.50521632411437,1,2,1.2,0.5953186308183818,0.3,1,0.769,1.2,1169,11690
1169,-0.1,0.1,0.5299250255757967,0,2,1.2,0.10319269917350547,0.3,1,1.109,1.2,1170,11700
1170,-0.1,0.1,0.42632429580865855,1,2,1.2,2.496974282108413,0.3,1,0.43700000000000006,1.2,1171,11710
1171,-0.1,0.1,0.5050656841867677,1,2,1.2,0.53362912153586,0.3,1,0.43799999999999994,1.2,1172,11720
1172,-0.1,0.1,0.4604384965862415,0,2,1.2,0.9031884215214614,0.3,1,0.517,1.2,1173,11730
1173,-0.1,0.1,0.4962001028293192,1,2,1.2,0.4187721891192704,0.3,1,0.389,1.2,1174,11740
1174,-0.1,0.1,0.5075961084095532,1,2,1.2,2.303591269064746,0.3,1,0.429,1.2,1175,11750
1175,-0.1,0.1,0.4735922768247038,1,2,1.2,2.3441931485931127,0.3,1,0.423,1.2,1176,11760
1176,-0.1,0.1,0.4472589859569712,1,2,1.2,1.5075837404181305,0.3,1,0.536,1.2,1177,11770
1177,-0.1,0.1,0.4543859115978783,1,2,1.2,1.212761498378392,0.3,1,0.496,1.2,1178,11780
1178,-0.1,0.1,0.4643245199574218,1,2,1.2,2.745726138072172,0.3,1,0.605,1.2,1179,11790
1179,-0.1,0.1,0.4471141278793798,1,2,1.2,2.398072520803063,0.3,1,0.49200000000000005,1.2,1180,11800
1180,-0.1,0.1,0.4113338978389924,0,2,1.2,0.9252561691335529,0.3,1,1.091,1.2,1181,11810
1181,-0.1,0.1,0.4873755352762206,1,2,1.2,3.5992062048480684,0.3,1,0.505,1.2,1182,11820
1182,-0.1,0.1,0.42677500025363535,1,2,1.2,2.611478126095525,0.3,1,0.488,1.2,1183,11830
1183,-0.1,0.1,0.4828074093237369,1,2,1.2,1.9233368718793449,0.3,1,0.782,1.2,1184,11840
1184,-0.1,0.1,0.4841111174905479,0,2,1.2,1.1048648764013136,0.3,1,0.506,1.2,1185,11850
1185,-0.1,0.1,0.4831422589701516,1,2,1.2,1.7599988667952744,0.3,1,0.49200000000000005,1.2,1186,11860
1186,-0.1,0.1,0.4972518591998077,1,2,1.2,0.5925600375376794,0.3,1,0.391,1.2,1187,11870
1187,-0.1,0.1,0.3802555330553489,0,2,1.2,1.3365827159330994,0.3,1,0.32799999999999996,1.2,1188,11880
1188,-0.1,0.1,0.4449000839427996,1,2,1.2,3.6981815428478164,0.3,1,0.485,1.2,1189,11890
1189,-0.1,0.1,0.4321891774109916,0,2,1.2,3.469882708135076,0.3,1,0.502,1.2,1190,11900
1190,-0.1,0.1,0.3882260976388502,1,2,1.2,0.5640193774261351,0.3,1,0.522,1.2,1191,11910
1191,-0.1,0.1,0.4299087251095145,1,2,1.2,1.161770068674406,0.3,1,0.431,1.2,1192,11920
1192,-0.1,0.1,0.5803930436278645,1,2,1.2,0.8742247663031433,0.3,1,1.008,1.2,1193,11930
1193,-0.1,0.1,0.44915738089182417,1,2,1.2,5.141849056931335,0.3,1,0.465,1.2,1194,11940
1194,-0.1,0.1,0.4627179679822024,1,2,1.2,1.693864171592817,0.3,1,0.5770000000000001,1.2,1195,11950
1195,-0.1,0.1,0.43505070063636175,1,2,1.2,2.8187251793647063,0.3,1,0.452,1.2,1196,11960
1196,-0.1,0.1,0.4324786935537099,1,2,1.2,3.622936129967669,0.3,1,0.389,1.2,1197,11970
1197,-0.1,0.1,0.4416797527400692,1,2,1.2,0.2333688324922891,0.3,1,0.823,1.2,1198,11980
1198,-0.1,0.1,0.4801405513101994,1,2,1.2,1.6530257589253226,0.3,1,0.5760000000000001,1.2,1199,11990
1199,-0.1,0.1,0.4294961208790838,1,2,1.2,4.054841121947806,0.3,1,0.585,1.2,1200,12000
1200,-0.1,0.1,0.45119591977242895,0,2,1.2,2.0366365083907256,0.3,1,1.028,1.2,1201,12010
1201,-0.1,0.1,0.4674566134083415,1,2,1.2,4.7087428247027665,0.3,1,0.35,1.2,1202,12020
1202,-0.1,0.1,0.5010554822990726,1,2,1.2,3.1642745662069864,0.3,1,0.5720000000000001,1.2,1203,12030
1203,-0.1,0.1,0.4510084268571056,1,2,1.2,1.8984634857405758,0.3,1,0.366,1.2,1204,12040
1204,-0.1,0.1,0.48988304519285797,0,2,1.2,-0.3754636201590977,0.3,1,0.369,1.2,1205,12050
1205,-0.1,0.1,0.4455655585428969,0,2,1.2,0.7849993772215258,0.3,1,0.706,1.2,1206,12060
1206,-0.1,0.1,0.5456633161682402,1,2,1.2,1.2581109887403978,0.3,1,0.6719999999999999,1.2,1207,12070
1207,-0.1,0.1,0.4542651427689388,1,2,1.2,1.9301600852563308,0.3,1,0.37799999999999995,1.2,1208,12080
1208,-0.1,0.1,0.4554801997415302,0,2,1.2,0.21883167112331314,0.3,1,0.513,1.2,1209,12090
1209,-0.1,0.1,0.4287500508023345,1,2,1.2,2.0440859231926245,0.3,1,0.6940000000000001,1.2,1210,12100
1210,-0.1,0.1,0.4055274512165445,1,2,1.2,1.6047661659721941,0.3,1,0.4,1.2,1211,12110
1211,-0.1,0.1,0.4453858782581412,1,2,1.2,2.0376494792372486,0.3,1,0.496,1.2,1212,12120
1212,-0.1,0.1,0.5175885297259148,1,2,1.2,6.139893830436777,0.3,1,0.359,1.2,1213,12130
1213,-0.1,0.1,0.4585158739915103,1,2,1.2,2.4589653706585555,0.3,1,0.5800000000000001,1.2,1214,12140
1214,-0.1,0.1,0.4870908088863221,0,2,1.2,0.2504088782894123,0.3,1,0.39299999999999996,1.2,1215,12150
1215,-0.1,0.1,0.3720353739729748,1,2,1.2,0.7037124134055723,0.3,1,0.514,1.2,1216,12160
1216,-0.1,0.1,0.5036080292114478,1,2,1.2,3.4600321941931567,0.3,1,0.397,1.2,1217,12170
1217,-0.1,0.1,0.4552932600889341,1,2,1.2,1.0897407253453608,0.3,1,0.515,1.2,1218,12180
1218,-0.1,0.1,0.4353217621730493,0,2,1.2,-0.19642646957695573,0.3,1,0.752,1.2,1219,12190
1219,-0.1,0.1,0.404247122458982,1,2,1.2,1.025616617130847,0.3,1,1.068,1.2,1220,12200
1220,-0.1,0.1,0.4512391515553953,1,2,1.2,1.7140693681373045,0.3,1,0.8620000000000001,1.2,1221,12210
1221,-0.1,0.1,0.4943080063134905,1,2,1.2,4.497714505109991,0.3,1,0.467,1.2,1222,12220
1222,-0.1,0.1,0.4212938934738985,1,2,1.2,3.3991855886300444,0.3,1,0.419,1.2,1223,12230
1223,-0.1,0.1,0.4686943052944277,1,2,1.2,0.43191316568238797,0.3,1,0.506,1.2,1224,12240
1224,-0.1,0.1,0.4689910144818947,0,2,1.2,2.996067316731997,0.3,1,0.371,1.2,1225,12250
1225,-0.1,0.1,0.374978618675426,1,2,1.2,1.977873755735124,0.3,1,0.8089999999999999,1.2,1226,12260
1226,-0.1,0.1,0.4129913978519799,0,2,1.2,1.4643200760010282,0.3,1,0.415,1.2,1227,12270
1227,-0.1,0.1,0.36303390086017817,1,2,1.2,4.315437002123032,0.3,1,0.45,1.2,1228,12280
