,SP_m,SP_sd,SP_t,accuracy,drift_m,drift_sd,drift_t,ndt,participant,rt,threshold,trial
776,-0.1,0.1,0.46798300798554693,1,2,1.2,2.4779585968849984,0.3,1,0.51,1.2,777
777,-0.1,0.1,0.5027782610045184,1,2,1.2,2.304028956489966,0.3,1,0.427,1.2,778
778,-0.1,0.1,0.45741941860844804,1,2,1.2,2.6205502707788573,0.3,1,0.835,1.2,779
779,-0.1,0.1,0.47121319198422607,1,2,1.2,2.667731964983107,0.3,1,0.9390000000000001,1.2,780
780,-0.1,0.1,0.520039171865078,1,2,1.2,3.985028596359179,0.3,1,0.487,1.2,781
781,-0.1,0.1,0.4440624149392577,1,2,1.2,3.5614951232948124,0.3,1,0.644,1.2,782
782,-0.1,0.1,0.3623719829027735,1,2,1.2,1.743027002375483,0.3,1,0.62,1.2,783
783,-0.1,0.1,0.537804955372307,1,2,1.2,0.9691805582652984,0.3,1,1.176,1.2,784
784,-0.1,0.1,0.5066333893051959,1,2,1.2,2.6255315344904364,0.3,1,0.958,1.2,785
785,-0.1,0.1,0.44182183096869165,1,2,1.2,2.4490042006523085,0.3,1,0.5609999999999999,1.2,786
786,-0.1,0.1,0.3844777963485002,1,2,1.2,3.4302493009821475,0.3,1,0.433,1.2,787
787,-0.1,0.1,0.4403197485857251,1,2,1.2,2.85779950912334,0.3,1,0.407,1.2,788
788,-0.1,0.1,0.44939012904838993,1,2,1.2,3.0596866774734757,0.3,1,0.618,1.2,789
789,-0.1,0.1,0.4545205608484544,0,2,1.2,2.485045069054167,0.3,1,0.516,1.2,790
790,-0.1,0.1,0.4328350618787038,1,2,1.2,3.6647230440469727,0.3,1,0.507,1.2,791
791,-0.1,0.1,0.4224497974031675,1,2,1.2,2.7728443542551426,0.3,1,0.539,1.2,792
792,-0.1,0.1,0.49321173060594964,1,2,1.2,3.79575164184692,0.3,1,0.407,1.2,793
793,-0.1,0.1,0.49666088009494264,1,2,1.2,2.4620880930837106,0.3,1,0.619,1.2,794
794,-0.1,0.1,0.4647308723555468,1,2,1.2,0.9140375118306536,0.3,1,0.487,1.2,795
795,-0.1,0.1,0.43537322929255406,1,2,1.2,2.8501713880438553,0.3,1,0.5509999999999999,1.2,796
796,-0.1,0.1,0.36744594121724183,1,2,1.2,1.3451181904811933,0.3,1,0.45199999999999996,1.2,797
797,-0.1,0.1,0.4986914797893949,1,2,1.2,2.3033551677783177,0.3,1,0.5720000000000001,1.2,798
798,-0.1,0.1,0.49960666519043484,1,2,1.2,2.070358498901571,0.3,1,0.379,1.2,799
799,-0.1,0.1,0.5023950923563241,1,2,1.2,2.6802245190525054,0.3,1,0.732,1.2,800
800,-0.1,0.1,0.4372936289718663,1,2,1.2,2.296078927523437,0.3,1,0.8680000000000001,1.2,801
801,-0.1,0.1,0.4339843644279847,0,2,1.2,1.9504845963660213,0.3,1,0.741,1.2,802
802,-0.1,0.1,0.4735463062831339,1,2,1.2,2.7517106196869023,0.3,1,0.535,1.2,803
803,-0.1,0.1,0.4185762849259736,1,2,1.2,1.1921493899005617,0.3,1,0.434,1.2,804
804,-0.1,0.1,0.4412613443750368,1,2,1.2,0.21611956574854063,0.3,1,0.6519999999999999,1.2,805
805,-0.1,0.1,0.4880334862396469,1,2,1.2,2.9018066552613018,0.3,1,0.45699999999999996,1.2,806
806,-0.1,0.1,0.5205115829761596,1,2,1.2,3.690483949723011,0.3,1,0.611,1.2,807
807,-0.1,0.1,0.43336624280927954,1,2,1.2,2.4956459429642517,0.3,1,0.475,1.2,808
808,-0.1,0.1,0.3672145374037158,1,2,1.2,1.795389960349108,0.3,1,1.21,1.2,809
809,-0.1,0.1,0.43287316264738296,1,2,1.2,1.4309888504632107,0.3,1,0.5589999999999999,1.2,810
810,-0.1,0.1,0.5233969567925988,0,2,1.2,1.28287076042159,0.3,1,0.619,1.2,811
811,-0.1,0.1,0.4705746058947393,1,2,1.2,2.183538691806229,0.3,1,0.9079999999999999,1.2,812
812,-0.1,0.1,0.45960890970600726,1,2,1.2,1.1295905431986764,0.3,1,0.438,1.2,813
813,-0.1,0.1,0.4835080967437499,0,2,1.2,0.7250966255959366,0.3,1,1.198,1.2,814
814,-0.1,0.1,0.4607743596909618,1,2,1.2,3.7277709060435997,0.3,1,0.45399999999999996,1.2,815
815,-0.1,0.1,0.5085883200350545,1,2,1.2,2.316565020463861,0.3,1,0.61,1.2,816
816,-0.1,0.1,0.4704806420572556,0,2,1.2,0.757378668493611,0.3,1,0.532,1.2,817
817,-0.1,0.1,0.41893400741764614,0,2,1.2,2.279453575214642,0.3,1,0.363,1.2,818
818,-0.1,0.1,0.5215517899493559,1,2,1.2,2.2527464659966765,0.3,1,0.427,1.2,819
819,-0.1,0.1,0.4765940614256257,1,2,1.2,4.081123884390382,0.3,1,0.575,1.2,820
820,-0.1,0.1,0.42794184321553586,1,2,1.2,1.2045641320145233,0.3,1,0.74,1.2,821
821,-0.1,0.1,0.44721147794977656,1,2,1.2,1.7018120058776296,0.3,1,0.8360000000000001,1.2,822
822,-0.1,0.1,0.46793673958194393,1,2,1.2,2.8113130707656895,0.3,1,0.663,1.2,823
823,-0.1,0.1,0.451725939331742,0,2,1.2,2.8783282151669694,0.3,1,0.46299999999999997,1.2,824
824,-0.1,0.1,0.40542911929270725,0,2,1.2,1.8026426149725971,0.3,1,0.532,1.2,825
825,-0.1,0.1,0.45359894419984437,0,2,1.2,2.851784076883401,0.3,1,0.434,1.2,826
826,-0.1,0.1,0.44439576882816767,1,2,1.2,1.616793648778234,0.3,1,0.71,1.2,827
827,-0.1,0.1,0.4732868914045399,1,2,1.2,2.5399027373496192,0.3,1,0.6859999999999999,1.2,828
828,-0.1,0.1,0.4956139402792566,0,2,1.2,1.2257704099488675,0.3,1,0.7050000000000001,1.2,829
829,-0.1,0.1,0.39993108603257227,1,2,1.2,2.5089807387835097,0.3,1,0.488,1.2,830
830,-0.1,0.1,0.48890642289419195,1,2,1.2,2.2960920649165977,0.3,1,0.46599999999999997,1.2,831
831,-0.1,0.1,0.46145680254002486,1,2,1.2,3.2129127691895176,0.3,1,0.416,1.2,832
832,-0.1,0.1,0.48567917126630455,1,2,1.2,0.33610396760663397,0.3,1,0.579,1.2,833
833,-0.1,0.1,0.47506985447118805,1,2,1.2,2.7231786523467476,0.3,1,0.488,1.2,834
834,-0.1,0.1,0.4920484894424265,1,2,1.2,0.9888788369830301,0.3,1,1.324,1.2,835
835,-0.1,0.1,0.34361856470226126,1,2,1.2,1.801772558327575,0.3,1,0.429,1.2,836
836,-0.1,0.1,0.3654806426084632,1,2,1.2,2.92313000021579,0.3,1,0.61,1.2,837
837,-0.1,0.1,0.5128171313421735,1,2,1.2,2.275737166198748,0.3,1,0.577,1.2,838
838,-0.1,0.1,0.4547022961186092,1,2,1.2,2.2272080021686693,0.3,1,0.353,1.2,839
839,-0.1,0.1,0.5066991247229531,1,2,1.2,2.728282477120735,0.3,1,0.6559999999999999,1.2,840
840,-0.1,0.1,0.45696899654325873,1,2,1.2,1.265504083378152,0.3,1,0.382,1.2,841
841,-0.1,0.1,0.44506693893530547,1,2,1.2,2.6230801983822807,0.3,1,0.7110000000000001,1.2,842
842,-0.1,0.1,0.4355751380327456,1,2,1.2,1.4205806495153381,0.3,1,0.6950000000000001,1.2,843
843,-0.1,0.1,0.43638441604482725,0,2,1.2,0.14325258767503257,0.3,1,0.589,1.2,844
844,-0.1,0.1,0.4812999524386004,1,2,1.2,-0.2144408462571592,0.3,1,1.171,1.2,845
845,-0.1,0.1,0.3999494808070999,1,2,1.2,2.36407527956703,0.3,1,0.393,1.2,846
846,-0.1,0.1,0.47234747441379665,0,2,1.2,-0.8880120169752135,0.3,1,0.379,1.2,847
847,-0.1,0.1,0.5137812329207266,1,2,1.2,1.6924607754424759,0.3,1,0.411,1.2,848
848,-0.1,0.1,0.4427940594666374,0,2,1.2,1.013688235442849,0.3,1,1.3030000000000002,1.2,849
849,-0.1,0.1,0.5259840181460678,0,2,1.2,2.5792485765007194,0.3,1,0.414,1.2,850
850,-0.1,0.1,0.5411766641899682,1,2,1.2,3.1449018766885697,0.3,1,0.646,1.2,851
851,-0.1,0.1,0.4407740799618956,1,2,1.2,0.9807193988434995,0.3,1,0.9319999999999999,1.2,852
852,-0.1,0.1,0.4410068632667597,0,2,1.2,0.8443731454382699,0.3,1,0.755,1.2,853
853,-0.1,0.1,0.4808199339097348,1,2,1.2,-0.34527977975895086,0.3,1,0.7110000000000001,1.2,854
854,-0.1,0.1,0.4453164803539494,1,2,1.2,1.275145026113837,0.3,1,0.379,1.2,855
855,-0.1,0.1,0.4512760110436467,1,2,1.2,1.1370078849776126,0.3,1,0.772,1.2,856
856,-0.1,0.1,0.49362681078033277,1,2,1.2,1.1710521512862386,0.3,1,0.47,1.2,857
857,-0.1,0.1,0.4837668335437787,1,2,1.2,1.4934844007487746,0.3,1,0.388,1.2,858
858,-0.1,0.1,0.4608799418325128,1,2,1.2,3.615228118789349,0.3,1,0.44799999999999995,1.2,859
859,-0.1,0.1,0.5058945928136113,1,2,1.2,0.8755622923991091,0.3,1,0.511,1.2,860
860,-0.1,0.1,0.45357270955559337,1,2,1.2,1.7239348329685071,0.3,1,0.469,1.2,861
861,-0.1,0.1,0.5090063683347199,1,2,1.2,2.000715558913925,0.3,1,1.116,1.2,862
862,-0.1,0.1,0.4917307101002531,1,2,1.2,1.770596310825878,0.3,1,0.384,1.2,863
863,-0.1,0.1,0.4911173592142582,1,2,1.2,2.4638517079878692,0.3,1,0.567,1.2,864
864,-0.1,0.1,0.49205514889509316,0,2,1.2,0.1297444493341302,0.3,1,0.434,1.2,865
865,-0.1,0.1,0.4943126340635776,1,2,1.2,1.5805780084786558,0.3,1,0.365,1.2,866
866,-0.1,0.1,0.42269512515262186,0,2,1.2,1.7173223788509993,0.3,1,0.34299999999999997,1.2,867
867,-0.1,0.1,0.4490320333251764,1,2,1.2,3.1600269274903443,0.3,1,0.444,1.2,868
868,-0.1,0.1,0.45956889848987875,1,2,1.2,1.8014888943897311,0.3,1,0.583,1.2,869
869,-0.1,0.1,0.447199268238477,1,2,1.2,1.1799508305473396,0.3,1,0.444,1.2,870
870,-0.1,0.1,0.4467779500690359,1,2,1.2,2.4686593917694717,0.3,1,0.647,1.2,871
871,-0.1,0.1,0.5397272515917056,1,2,1.2,5.912155541946056,0.3,1,0.399,1.2,872
872,-0.1,0.1,0.3917295123061352,0,2,1.2,0.26503992679705735,0.3,1,0.381,1.2,873
873,-0.1,0.1,0.5684741156667287,1,2,1.2,2.3903953986029767,0.3,1,0.6839999999999999,1.2,874
874,-0.1,0.1,0.5071587877426332,1,2,1.2,3.348688493330516,0.3,1,0.956,1.2,875
875,-0.1,0.1,0.5141144839640082,1,2,1.2,2.17145553022701,0.3,1,0.601,1.2,876
876,-0.1,0.1,0.4508754089127752,1,2,1.2,2.3791269505554102,0.3,1,0.44799999999999995,1.2,877
877,-0.1,0.1,0.4431063295883427,1,2,1.2,2.162956093201153,0.3,1,0.731,1.2,878
878,-0.1,0.1,0.43871192058527186,1,2,1.2,2.0264216498445027,0.3,1,0.741,1.2,879
879,-0.1,0.1,0.3489974061757988,1,2,1.2,4.187025441223975,0.3,1,0.508,1.2,880
880,-0.1,0.1,0.4711110312610566,1,2,1.2,0.7124379447367555,0.3,1,1.062,1.2,881
881,-0.1,0.1,0.45237815540673115,1,2,1.2,0.3590587522712485,0.3,1,0.721,1.2,882
882,-0.1,0.1,0.4468104810944717,1,2,1.2,2.6918799129989504,0.3,1,0.5589999999999999,1.2,883
883,-0.1,0.1,0.48259000007037606,0,2,1.2,0.1493987351693935,0.3,1,0.575,1.2,884
884,-0.1,0.1,0.4022440556722038,0,2,1.2,1.877373434390766,0.3,1,0.423,1.2,885
885,-0.1,0.1,0.4184909029055866,1,2,1.2,2.959804453070129,0.3,1,0.577,1.2,886
886,-0.1,0.1,0.438261083213732,1,2,1.2,0.6297919711991715,0.3,1,1.217,1.2,887
887,-0.1,0.1,0.45615137914585874,1,2,1.2,2.143696091633147,0.3,1,0.437,1.2,888
888,-0.1,0.1,0.442630514270969,0,2,1.2,1.1603045655804776,0.3,1,0.968,1.2,889
889,-0.1,0.1,0.4604354421641014,0,2,1.2,3.7409722386958513,0.3,1,0.573,1.2,890
890,-0.1,0.1,0.36992533376281467,1,2,1.2,2.2347991991982985,0.3,1,0.7010000000000001,1.2,891
891,-0.1,0.1,0.4189331006325388,0,2,1.2,1.099497257795301,0.3,1,0.408,1.2,892
892,-0.1,0.1,0.48854871950940576,1,2,1.2,-1.1519412399703204,0.3,1,0.419,1.2,893
893,-0.1,0.1,0.48180587558618754,1,2,1.2,1.475101447885372,0.3,1,0.44,1.2,894
894,-0.1,0.1,0.49617720227610024,1,2,1.2,2.84891004105711,0.3,1,0.415,1.2,895
895,-0.1,0.1,0.5032728940250969,1,2,1.2,4.721463060152288,0.3,1,0.509,1.2,896
896,-0.1,0.1,0.4367124894187475,1,2,1.2,3.43454719664518,0.3,1,0.602,1.2,897
897,-0.1,0.1,0.494972512031282,0,2,1.2,-0.12706833550044117,0.3,1,0.442,1.2,898
898,-0.1,0.1,0.48421609677083743,1,2,1.2,1.1419225156434103,0.3,1,0.441,1.2,899
899,-0.1,0.1,0.508636842006658,1,2,1.2,2.581198134643496,0.3,1,0.7070000000000001,1.2,900
900,-0.1,0.1,0.4527922734196764,1,2,1.2,2.234631894807339,0.3,1,0.637,1.2,901
901,-0.1,0.1,0.5092654717512309,1,2,1.2,1.3622681798021057,0.3,1,1.314,1.2,902
902,-0.1,0.1,0.47026924529962355,1,2,1.2,1.759790962776362,0.3,1,0.413,1.2,903
903,-0.1,0.1,0.4633159128422692,1,2,1.2,1.2951273763882112,0.3,1,0.392,1.2,904
904,-0.1,0.1,0.48634328781755043,1,2,1.2,1.5069812956345474,0.3,1,0.39,1.2,905
905,-0.1,0.1,0.5216077816200317,1,2,1.2,3.079888383066108,0.3,1,0.383,1.2,906
906,-0.1,0.1,0.40432834646678145,1,2,1.2,2.2519288975748113,0.3,1,0.849,1.2,907
907,-0.1,0.1,0.5410529659421053,1,2,1.2,2.072399977341484,0.3,1,0.54,1.2,908
908,-0.1,0.1,0.526101229309101,1,2,1.2,1.8609980442219676,0.3,1,0.389,1.2,909
909,-0.1,0.1,0.4073839151775648,0,2,1.2,1.8729314429494541,0.3,1,0.372,1.2,910
910,-0.1,0.1,0.4379406899608415,1,2,1.2,3.5132056194077164,0.3,1,0.45499999999999996,1.2,911
911,-0.1,0.1,0.4505664183795165,1,2,1.2,0.5906280218315632,0.3,1,1.279,1.2,912
912,-0.1,0.1,0.4518882547873536,0,2,1.2,-1.0356933576158855,0.3,1,0.348,1.2,913
913,-0.1,0.1,0.5112635107405372,1,2,1.2,2.830857348585671,0.3,1,0.429,1.2,914
914,-0.1,0.1,0.45065461920448563,1,2,1.2,1.0367392031938303,0.3,1,0.498,1.2,915
915,-0.1,0.1,0.4989327334390877,1,2,1.2,2.671205705793488,0.3,1,0.427,1.2,916
916,-0.1,0.1,0.4201290705813047,0,2,1.2,1.4814841950669475,0.3,1,0.869,1.2,917
917,-0.1,0.1,0.45725700413813375,1,2,1.2,2.0047951670554256,0.3,1,0.532,1.2,918
918,-0.1,0.1,0.46998342561617357,1,2,1.2,2.1487566624515004,0.3,1,0.692,1.2,919
919,-0.1,0.1,0.46772026733591787,1,2,1.2,1.666781565873219,0.3,1,0.779,1.2,920
920,-0.1,0.1,0.45155907984621224,1,2,1.2,2.5112998857135063,0.3,1,0.40599999999999997,1.2,921
921,-0.1,0.1,0.393139402008038,0,2,1.2,0.6545489659700456,0.3,1,0.329,1.2,922
922,-0.1,0.1,0.4736042657228324,1,2,1.2,3.1828968824782846,0.3,1,0.35,1.2,923
923,-0.1,0.1,0.4146325620836978,0,2,1.2,0.9622639757151246,0.3,1,0.46599999999999997,1.2,924
924,-0.1,0.1,0.41715407743081934,1,2,1.2,1.2305687565644865,0.3,1,0.5509999999999999,1.2,925
925,-0.1,0.1,0.5110679766961364,1,2,1.2,1.7428020929388968,0.3,1,0.827,1.2,926
926,-0.1,0.1,0.5309049773292474,1,2,1.2,1.0586209411977263,0.3,1,0.33199999999999996,1.2,927
927,-0.1,0.1,0.44254688001206166,1,2,1.2,2.3278523798578306,0.3,1,0.6839999999999999,1.2,928
928,-0.1,0.1,0.4650994663405862,1,2,1.2,4.056156583386612,0.3,1,0.388,1.2,929
929,-0.1,0.1,0.463778005026038,1,2,1.2,4.24437603616181,0.3,1,0.381,1.2,930
930,-0.1,0.1,0.5046889148336481,0,2,1.2,-0.04153114171212691,0.3,1,0.378,1.2,931
931,-0.1,0.1,0.4375378467961017,1,2,1.2,2.543163540456389,0.3,1,0.486,1.2,932
932,-0.1,0.1,0.48906283265966566,1,2,1.2,1.9574567362091058,0.3,1,0.996,1.2,933
933,-0.1,0.1,0.5014606663092653,1,2,1.2,1.3050552937101845,0.3,1,0.628,1.2,934
934,-0.1,0.1,0.4613420857030715,1,2,1.2,2.1488082027990765,0.3,1,0.44599999999999995,1.2,935
935,-0.1,0.1,0.4563081400959521,1,2,1.2,1.0652915036954531,0.3,1,0.40499999999999997,1.2,936
936,-0.1,0.1,0.4795070898030277,0,2,1.2,0.9116954376362352,0.3,1,0.708,1.2,937
937,-0.1,0.1,0.4210322868296371,0,2,1.2,-0.48482423145934384,0.3,1,0.526,1.2,938
938,-0.1,0.1,0.46553900796062,1,2,1.2,3.60858250967388,0.3,1,0.563,1.2,939
939,-0.1,0.1,0.48126631838467543,1,2,1.2,2.2662029577461635,0.3,1,0.638,1.2,940
940,-0.1,0.1,0.47446577183235705,1,2,1.2,4.703226222419609,0.3,1,0.546,1.2,941
941,-0.1,0.1,0.40919768466913825,1,2,1.2,0.8513345564913617,0.3,1,1.008,1.2,942
942,-0.1,0.1,0.491774511719619,1,2,1.2,0.1976731400835985,0.3,1,1.154,1.2,943
943,-0.1,0.1,0.5187355778875812,0,2,1.2,2.078674175264088,0.3,1,0.44999999999999996,1.2,944
944,-0.1,0.1,0.48617761335865173,1,2,1.2,2.650033660633061,0.3,1,0.593,1.2,945
945,-0.1,0.1,0.5032990186281399,1,2,1.2,0.4648176617351576,0.3,1,0.9199999999999999,1.2,946
946,-0.1,0.1,0.43398005806560647,1,2,1.2,1.4510619013983734,0.3,1,0.587,1.2,947
947,-0.1,0.1,0.3978583485738844,0,2,1.2,-0.13671551115579783,0.3,1,0.353,1.2,948
948,-0.1,0.1,0.5047326427437744,1,2,1.2,0.740962368289819,0.3,1,0.6599999999999999,1.2,949
949,-0.1,0.1,0.40837822151812675,1,2,1.2,0.22285881483331882,0.3,1,0.681,1.2,950
950,-0.1,0.1,0.4766164288842031,1,2,1.2,3.3314120619339667,0.3,1,0.516,1.2,951
951,-0.1,0.1,0.518972267978968,1,2,1.2,3.4193925468639925,0.3,1,0.439,1.2,952
952,-0.1,0.1,0.49630060297938444,1,2,1.2,1.64988452953072,0.3,1,0.512,1.2,953
953,-0.1,0.1,0.4756509457906536,1,2,1.2,1.7983316928993873,0.3,1,0.528,1.2,954
954,-0.1,0.1,0.5350086581259023,1,2,1.2,1.0153373549652747,0.3,1,0.418,1.2,955
955,-0.1,0.1,0.41384399950006023,1,2,1.2,1.0844319263039315,0.3,1,0.40599999999999997,1.2,956
956,-0.1,0.1,0.40017758337598236,0,2,1.2,0.9445359465144354,0.3,1,0.395,1.2,957
957,-0.1,0.1,0.45755641949317594,1,2,1.2,1.0739285140289363,0.3,1,0.5660000000000001,1.2,958
958,-0.1,0.1,0.4522312150688229,1,2,1.2,1.0439389158816903,0.3,1,0.388,1.2,959
959,-0.1,0.1,0.36402955140219667,1,2,1.2,2.3212823513627123,0.3,1,0.594,1.2,960
960,-0.1,0.1,0.5032849811492786,1,2,1.2,1.7008773589562711,0.3,1,0.35,1.2,961
961,-0.1,0.1,0.43795235937711274,1,2,1.2,2.898449287253822,0.3,1,0.614,1.2,962
962,-0.1,0.1,0.4220830720920663,1,2,1.2,2.495864790870425,0.3,1,0.889,1.2,963
963,-0.1,0.1,0.4357556230194747,1,2,1.2,1.0951986493598025,0.3,1,0.531,1.2,964
964,-0.1,0.1,0.5147172223215258,1,2,1.2,0.5471744801007901,0.3,1,0.492,1.2,965
965,-0.1,0.1,0.47538887693115434,1,2,1.2,1.0678418729722599,0.3,1,0.44499999999999995,1.2,966
966,-0.1,0.1,0.44057114752848775,1,2,1.2,0.8815188380941155,0.3,1,0.373,1.2,967
967,-0.1,0.1,0.43078958342131557,1,2,1.2,3.4562356320240744,0.3,1,0.665,1.2,968
968,-0.1,0.1,0.5103306460595107,1,2,1.2,0.525875341392362,0.3,1,0.6519999999999999,1.2,969
969,-0.1,0.1,0.42934036281771504,1,2,1.2,2.288852098257432,0.3,1,0.5589999999999999,1.2,970
970,-0.1,0.1,0.4495061736825278,1,2,1.2,2.1652544159255926,0.3,1,0.45699999999999996,1.2,971
971,-0.1,0.1,0.39722515041330175,0,2,1.2,0.21106232896324206,0.3,1,0.45899999999999996,1.2,972
972,-0.1,0.1,0.48359619839455875,1,2,1.2,2.1589797901345382,0.3,1,0.481,1.2,973
973,-0.1,0.1,0.41880699768210106,1,2,1.2,3.078196878928659,0.3,1,0.421,1.2,974
974,-0.1,0.1,0.46358650299133913,1,2,1.2,2.4434847789946836,0.3,1,0.433,1.2,975
975,-0.1,0.1,0.5133871156342198,1,2,1.2,4.088160726168592,0.3,1,0.606,1.2,976
976,-0.1,0.1,0.47855619441891795,1,2,1.2,4.403630438867605,0.3,1,0.483,1.2,977
977,-0.1,0.1,0.4295805851928961,1,2,1.2,1.5744863094189367,0.3,1,1.092,1.2,978
978,-0.1,0.1,0.4256870480171201,1,2,1.2,0.9508732460415883,0.3,1,0.726,1.2,979
979,-0.1,0.1,0.44625290111747395,1,2,1.2,-0.03303759587561794,0.3,1,0.909,1.2,980
980,-0.1,0.1,0.5073355370263158,1,2,1.2,3.5561116850316976,0.3,1,0.667,1.2,981
981,-0.1,0.1,0.46954652061812174,1,2,1.2,1.921149329243888,0.3,1,0.55,1.2,982
982,-0.1,0.1,0.4377207016421258,1,2,1.2,3.2955280555267894,0.3,1,0.40599999999999997,1.2,983
983,-0.1,0.1,0.42688993322452473,1,2,1.2,2.994927486023383,0.3,1,0.754,1.2,984
984,-0.1,0.1,0.4804116688304925,1,2,1.2,2.5632904560284606,0.3,1,0.589,1.2,985
985,-0.1,0.1,0.438344771976659,1,2,1.2,0.8506901211894258,0.3,1,0.373,1.2,986
986,-0.1,0.1,0.4653798926221244,1,2,1.2,1.9049767559909694,0.3,1,1.022,1.2,987
987,-0.1,0.1,0.43184406222387856,1,2,1.2,2.297773638680505,0.3,1,0.775,1.2,988
988,-0.1,0.1,0.45745238585964976,1,2,1.2,2.888595511203399,0.3,1,0.5840000000000001,1.2,989
989,-0.1,0.1,0.493238863094594,1,2,1.2,1.6513887769552578,0.3,1,0.618,1.2,990
990,-0.1,0.1,0.4377917187093151,1,2,1.2,1.2825875477647675,0.3,1,0.539,1.2,991
991,-0.1,0.1,0.43436710766744235,1,2,1.2,1.7856094935494404,0.3,1,0.426,1.2,992
992,-0.1,0.1,0.4816089503237625,1,2,1.2,2.5432568259268744,0.3,1,0.49,1.2,993
993,-0.1,0.1,0.45731911234240724,1,2,1.2,2.445438310812929,0.3,1,0.45099999999999996,1.2,994
994,-0.1,0.1,0.432967089100321,1,2,1.2,1.8631888496180236,0.3,1,0.369,1.2,995
995,-0.1,0.1,0.47579930470898896,1,2,1.2,0.5922785147828356,0.3,1,0.81,1.2,996
996,-0.1,0.1,0.4915805649801044,1,2,1.2,2.8478566712692492,0.3,1,0.523,1.2,997
997,-0.1,0.1,0.47340294071099703,1,2,1.2,0.9539872427139697,0.3,1,0.5820000000000001,1.2,998
998,-0.1,0.1,0.4483177958068592,1,2,1.2,1.6218596425810126,0.3,1,0.469,1.2,999
999,-0.1,0.1,0.4948131618708515,1,2,1.2,0.7654003318381191,0.3,1,0.364,1.2,1000
1000,-0.1,0.1,0.4165377257010906,1,2,1.2,0.29032405178576215,0.3,1,1.3030000000000002,1.2,1001
1001,-0.1,0.1,0.5138310614036203,1,2,1.2,2.1123362687510983,0.3,1,0.604,1.2,1002
1002,-0.1,0.1,0.5057745913417995,1,2,1.2,2.9000581428890344,0.3,1,0.487,1.2,1003
1003,-0.1,0.1,0.4532246154309397,1,2,1.2,0.6698007116820557,0.3,1,0.63,1.2,1004
1004,-0.1,0.1,0.4946343685154139,1,2,1.2,1.4686468567118063,0.3,1,0.525,1.2,1005
1005,-0.1,0.1,0.4438015056528828,1,2,1.2,1.0915560650350344,0.3,1,0.421,1.2,1006
1006,-0.1,0.1,0.4791578679498575,1,2,1.2,3.064155648399179,0.3,1,0.472,1.2,1007
1007,-0.1,0.1,0.41986398210500314,1,2,1.2,4.783501157876306,0.3,1,0.399,1.2,1008
1008,-0.1,0.1,0.3898724719097966,1,2,1.2,0.7106487524309004,0.3,1,0.782,1.2,1009
1009,-0.1,0.1,0.4482333064895649,1,2,1.2,1.33997157315922,0.3,1,0.46299999999999997,1.2,1010
1010,-0.1,0.1,0.4822676055528058,0,2,1.2,2.4610261141870065,0.3,1,0.5700000000000001,1.2,1011
1011,-0.1,0.1,0.43601716370849003,1,2,1.2,3.8321416222134133,0.3,1,0.501,1.2,1012
1012,-0.1,0.1,0.4248686317623497,1,2,1.2,1.9926078692562235,0.3,1,0.649,1.2,1013
1013,-0.1,0.1,0.4316063317357988,1,2,1.2,2.4455915314396464,0.3,1,0.8520000000000001,1.2,1014
1014,-0.1,0.1,0.4678909611680006,1,2,1.2,1.8570218937627947,0.3,1,0.355,1.2,1015
1015,-0.1,0.1,0.4058540336727463,1,2,1.2,2.8179760792762867,0.3,1,0.427,1.2,1016
1016,-0.1,0.1,0.5377995011287178,1,2,1.2,3.495356214648519,0.3,1,0.424,1.2,1017
1017,-0.1,0.1,0.43898990718300096,1,2,1.2,2.1563488873984884,0.3,1,0.6,1.2,1018
1018,-0.1,0.1,0.5341762580768714,0,2,1.2,1.4057199277757224,0.3,1,0.443,1.2,1019
1019,-0.1,0.1,0.39794228060802733,1,2,1.2,0.7671546597460843,0.3,1,0.515,1.2,1020
1020,-0.1,0.1,0.38753508054892466,1,2,1.2,1.9623378802825258,0.3,1,1.028,1.2,1021
1021,-0.1,0.1,0.48143522736108313,1,2,1.2,4.126210928473336,0.3,1,0.389,1.2,1022
1022,-0.1,0.1,0.5002385672839985,1,2,1.2,1.6588349601274146,0.3,1,0.489,1.2,1023
1023,-0.1,0.1,0.47657183586627466,1,2,1.2,2.663020083893012,0.3,1,0.386,1.2,1024
1024,-0.1,0.1,0.4405280576932529,0,2,1.2,0.848014647743421,0.3,1,0.6839999999999999,1.2,1025
1025,-0.1,0.1,0.4398106341601751,0,2,1.2,2.9828981048353045,0.3,1,0.491,1.2,1026
1026,-0.1,0.1,0.4834769517673537,1,2,1.2,-0.21592292774237265,0.3,1,0.494,1.2,1027
1027,-0.1,0.1,0.44946271649064057,1,2,1.2,3.7024493284901836,0.3,1,0.499,1.2,1028
1028,-0.1,0.1,0.41048592730211303,1,2,1.2,2.7411896566771086,0.3,1,0.723,1.2,1029
1029,-0.1,0.1,0.509880689395575,1,2,1.2,2.9656952837102266,0.3,1,0.617,1.2,1030
1030,-0.1,0.1,0.39674322726212485,1,2,1.2,1.021528892319552,0.3,1,1.156,1.2,1031
1031,-0.1,0.1,0.40694212404756314,1,2,1.2,1.681675343186945,0.3,1,0.595,1.2,1032
1032,-0.1,0.1,0.5314667321360278,1,2,1.2,3.3794154909109944,0.3,1,0.417,1.2,1033
1033,-0.1,0.1,0.45625181209136456,0,2,1.2,2.54387960450018,0.3,1,0.8180000000000001,1.2,1034
